payroll_item_id,payroll_run_id,payroll_line_id,employee_snapshot_id,employee_id,person_id,employment_relationship_id,item_code,item_name,item_category,amount,currency,taxable,affects_net_pay,cost_company_id,source_object_type,source_object_id,applied_rule_ids,calculation_trace
PI_PL_202604_EMP084_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP084,ESNAP_202604_EMP084,EMP084,PER084,EREL_202604_EMP084,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP084"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP085_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP085,ESNAP_202604_EMP085,EMP085,PER085,EREL_202604_EMP085,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP085_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP085,ESNAP_202604_EMP085,EMP085,PER085,EREL_202604_EMP085,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP085"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP086_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP086,ESNAP_202604_EMP086,EMP086,PER086,EREL_202604_EMP086,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP086_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP086,ESNAP_202604_EMP086,EMP086,PER086,EREL_202604_EMP086,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP086"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP087_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP087,ESNAP_202604_EMP087,EMP087,PER087,EREL_202604_EMP087,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_SCNY,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP087_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP087,ESNAP_202604_EMP087,EMP087,PER087,EREL_202604_EMP087,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_SCNY,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP087"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP088_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP088,ESNAP_202604_EMP088,EMP088,PER088,EREL_202604_EMP088,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP088_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP088,ESNAP_202604_EMP088,EMP088,PER088,EREL_202604_EMP088,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP088"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP089_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP089,ESNAP_202604_EMP089,EMP089,PER089,EREL_202604_EMP089,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP089_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP089,ESNAP_202604_EMP089,EMP089,PER089,EREL_202604_EMP089,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP089"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP089_OTHER_ADJUSTMENT,PAYROLL_202604,PL_202604_EMP089,ESNAP_202604_EMP089,EMP089,PER089,EREL_202604_EMP089,OTHER_ADJUSTMENT,其他补扣,earning,2298.85,CNY,1,1,COMP_NDSC,PayrollAdjustment,,payroll_gross_before_deduction_formula,"{""other_adjustment"": {""attendance_adjustment"": 0.0, ""basic_salary"": 7000.0, ""formula"": ""basic_salary + performance_salary + attendance_adjustment + other_adjustment"", ""other_adjustment"": 2298.85, ""performance_salary"": 3000.0, ""result"": 12298.85}}"
PI_PL_202604_EMP090_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP090,ESNAP_202604_EMP090,EMP090,PER090,EREL_202604_EMP090,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP090_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP090,ESNAP_202604_EMP090,EMP090,PER090,EREL_202604_EMP090,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP090"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP091_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP091,ESNAP_202604_EMP091,EMP091,PER091,EREL_202604_EMP091,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP091_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP091,ESNAP_202604_EMP091,EMP091,PER091,EREL_202604_EMP091,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP091"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP092_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP092,ESNAP_202604_EMP092,EMP092,PER092,EREL_202604_EMP092,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP092_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP092,ESNAP_202604_EMP092,EMP092,PER092,EREL_202604_EMP092,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP092"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP093_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP093,ESNAP_202604_EMP093,EMP093,PER093,EREL_202604_EMP093,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP093_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP093,ESNAP_202604_EMP093,EMP093,PER093,EREL_202604_EMP093,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP093"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP094_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP094,ESNAP_202604_EMP094,EMP094,PER094,EREL_202604_EMP094,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP094_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP094,ESNAP_202604_EMP094,EMP094,PER094,EREL_202604_EMP094,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP094"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP095_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP095,ESNAP_202604_EMP095,EMP095,PER095,EREL_202604_EMP095,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP095_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP095,ESNAP_202604_EMP095,EMP095,PER095,EREL_202604_EMP095,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP095"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP096_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP096,ESNAP_202604_EMP096,EMP096,PER096,EREL_202604_EMP096,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_SCNY,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP096_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP096,ESNAP_202604_EMP096,EMP096,PER096,EREL_202604_EMP096,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_SCNY,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP096"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP096_OTHER_ADJUSTMENT,PAYROLL_202604,PL_202604_EMP096,ESNAP_202604_EMP096,EMP096,PER096,EREL_202604_EMP096,OTHER_ADJUSTMENT,其他补扣,deduction,160.92,CNY,1,1,,PayrollAdjustment,,payroll_gross_before_deduction_formula,"{""other_adjustment"": {""attendance_adjustment"": 0.0, ""basic_salary"": 7000.0, ""formula"": ""basic_salary + performance_salary + attendance_adjustment + other_adjustment"", ""other_adjustment"": -160.92, ""performance_salary"": 3000.0, ""result"": 9839.08}}"
PI_PL_202604_EMP097_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP097,ESNAP_202604_EMP097,EMP097,PER097,EREL_202604_EMP097,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP097_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP097,ESNAP_202604_EMP097,EMP097,PER097,EREL_202604_EMP097,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP097"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP098_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP098,ESNAP_202604_EMP098,EMP098,PER098,EREL_202604_EMP098,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_SCNY,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP098_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP098,ESNAP_202604_EMP098,EMP098,PER098,EREL_202604_EMP098,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_SCNY,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP098"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP099_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP099,ESNAP_202604_EMP099,EMP099,PER099,EREL_202604_EMP099,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP099_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP099,ESNAP_202604_EMP099,EMP099,PER099,EREL_202604_EMP099,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP099"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP100_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP100,ESNAP_202604_EMP100,EMP100,PER100,EREL_202604_EMP100,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP100_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP100,ESNAP_202604_EMP100,EMP100,PER100,EREL_202604_EMP100,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP100"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP101_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP101,ESNAP_202604_EMP101,EMP101,PER101,EREL_202604_EMP101,BASIC_SALARY,基本薪资,earning,6000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 6000.0, ""basic_salary_rate"": 0.6, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.4, ""performance_salary_base"": 4000.0, ""position"": ""部门负责人"", ""split_rule_id"": ""SPLIT_05""}}"
PI_PL_202604_EMP101_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP101,ESNAP_202604_EMP101,EMP101,PER101,EREL_202604_EMP101,PERFORMANCE_SALARY,绩效薪资,earning,4000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP101"", ""performance_salary"": 4000.0}}"
PI_PL_202604_EMP102_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP102,ESNAP_202604_EMP102,EMP102,PER102,EREL_202604_EMP102,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_JS,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP102_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP102,ESNAP_202604_EMP102,EMP102,PER102,EREL_202604_EMP102,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_JS,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP102"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP103_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP103,ESNAP_202604_EMP103,EMP103,PER103,EREL_202604_EMP103,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP103_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP103,ESNAP_202604_EMP103,EMP103,PER103,EREL_202604_EMP103,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP103"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP104_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP104,ESNAP_202604_EMP104,EMP104,PER104,EREL_202604_EMP104,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP104_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP104,ESNAP_202604_EMP104,EMP104,PER104,EREL_202604_EMP104,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP104"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP105_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP105,ESNAP_202604_EMP105,EMP105,PER105,EREL_202604_EMP105,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_SCNY,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP105_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP105,ESNAP_202604_EMP105,EMP105,PER105,EREL_202604_EMP105,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_SCNY,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP105"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP106_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP106,ESNAP_202604_EMP106,EMP106,PER106,EREL_202604_EMP106,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP106_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP106,ESNAP_202604_EMP106,EMP106,PER106,EREL_202604_EMP106,PERFORMANCE_SALARY,绩效薪资,earning,2400.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 0.8, ""grade_rule_id"": ""PERF_RULE_04"", ""performance_grade"": ""D"", ""performance_record_id"": ""PERF_202604_EMP106"", ""performance_salary"": 2400.0}}"
PI_PL_202604_EMP107_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP107,ESNAP_202604_EMP107,EMP107,PER107,EREL_202604_EMP107,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP107_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP107,ESNAP_202604_EMP107,EMP107,PER107,EREL_202604_EMP107,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP107"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP108_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP108,ESNAP_202604_EMP108,EMP108,PER108,EREL_202604_EMP108,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP108_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP108,ESNAP_202604_EMP108,EMP108,PER108,EREL_202604_EMP108,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP108"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP109_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP109,ESNAP_202604_EMP109,EMP109,PER109,EREL_202604_EMP109,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
